iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CZE,Europe,Czechia,2021-08-18,1676817.0,299.0,195.286,30378.0,2.0,1.0,156353.09,27.88,18.209,2832.566,0.186,0.093,1.03,16.0,1.492,78.0,7.273,,,,,81349.0,,,7.585,103213.0,9.624,0.002,500.0,tests performed,11125994.0,5867785.0,5438320.0,1.0,46075.0,34677.0,103.74,54.71,50.71,0.0,3233.0,8111.0,0.076,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-19,1677029.0,212.0,193.429,30382.0,4.0,1.429,156372.858,19.768,18.036,2832.939,0.373,0.133,1.02,18.0,1.678,73.0,6.807,,,,,102000.0,,,9.511,101879.0,9.5,0.002,500.0,tests performed,11171509.0,5877445.0,5476637.0,1.0,45515.0,34608.0,104.17,54.8,51.07,0.0,3227.0,7861.0,0.073,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-20,1677204.0,175.0,190.857,30384.0,2.0,1.714,156389.175,16.318,17.796,2833.125,0.186,0.16,1.01,14.0,1.305,72.0,6.714,,,,,152554.0,,,14.225,99737.0,9.3,0.002,500.0,tests performed,11220419.0,5888819.0,5516793.0,1.0,48910.0,34623.0,104.62,54.91,51.44,0.0,3228.0,7955.0,0.074,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-21,1677378.0,174.0,185.429,30384.0,0.0,1.571,156405.4,16.224,17.29,2833.125,0.0,0.147,1.02,12.0,1.119,61.0,5.688,,,,,78828.0,,,7.35,96732.0,9.02,0.002,500.0,tests performed,11234960.0,5891533.0,5529528.0,1.0,14541.0,34850.0,104.76,54.93,51.56,0.0,3250.0,7866.0,0.073,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-22,1677512.0,134.0,184.286,30385.0,1.0,1.714,156417.895,12.495,17.184,2833.218,0.093,0.16,1.03,12.0,1.119,66.0,6.154,37.0,3.46,124.0,11.595,64642.0,,,6.027,96273.0,8.977,0.002,500.0,tests performed,11248458.0,5893872.0,5541480.0,1.0,13498.0,35019.0,104.89,54.96,51.67,0.0,3265.0,7832.0,0.073,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,33328.0,17.71,-6.14,3107.63534853154
CZE,Europe,Czechia,2021-08-23,1677619.0,107.0,188.857,30385.0,0.0,1.429,156427.872,9.977,17.61,2833.218,0.0,0.133,1.04,12.0,1.119,72.0,6.714,,,,,101358.0,,,9.451,94520.0,8.813,0.002,500.0,tests performed,11295704.0,5904399.0,5580714.0,2.0,47246.0,35781.0,105.33,55.05,52.04,0.0,3336.0,7938.0,0.074,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-24,1677829.0,210.0,187.286,30385.0,0.0,1.286,156447.453,19.581,17.463,2833.218,0.0,0.12,1.04,11.0,1.026,69.0,6.434,,,,,76117.0,,,7.097,93835.0,8.75,0.002,500.0,tests performed,11336539.0,5914263.0,5613935.0,2.0,40835.0,36660.0,105.71,55.15,52.35,0.0,3418.0,7977.0,0.074,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-25,1678083.0,254.0,180.857,30387.0,2.0,1.286,156471.137,23.684,16.864,2833.405,0.186,0.12,1.05,14.0,1.305,73.0,6.807,,,,,72631.0,,,6.772,92590.0,8.633,0.002,500.0,tests performed,11371570.0,5923124.0,5642274.0,2.0,35031.0,35082.0,106.03,55.23,52.61,0.0,3271.0,7906.0,0.074,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-26,1678331.0,248.0,186.0,30393.0,6.0,1.571,156494.261,23.125,17.343,2833.964,0.559,0.147,1.06,12.0,1.119,71.0,6.62,,,,,94009.0,,,8.766,91448.0,8.527,0.002,500.0,tests performed,11404313.0,5931564.0,5668377.0,3.0,32743.0,33258.0,106.34,55.31,52.85,0.0,3101.0,7731.0,0.072,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-27,1678544.0,213.0,191.429,30399.0,6.0,2.143,156514.122,19.861,17.85,2834.524,0.559,0.2,1.06,10.0,0.932,62.0,5.781,,,,,122943.0,,,11.464,87218.0,8.133,0.002,500.0,tests performed,11438335.0,5941875.0,5694296.0,3.0,34022.0,31131.0,106.66,55.4,53.1,0.0,2903.0,7579.0,0.071,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-28,1678731.0,187.0,193.286,30401.0,2.0,2.429,156531.559,17.437,18.023,2834.71,0.186,0.226,1.08,10.0,0.932,56.0,5.222,,,,,56412.0,,,5.26,84016.0,7.834,0.002,500.0,tests performed,11447366.0,5944596.0,5701323.0,3.0,9031.0,30344.0,106.74,55.43,53.16,0.0,2829.0,7580.0,0.071,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-29,1678862.0,131.0,192.857,30402.0,1.0,2.429,156543.774,12.215,17.983,2834.803,0.093,0.226,1.09,8.0,0.746,55.0,5.128,30.0,2.805,122.0,11.408,40685.0,,,3.794,80594.0,7.515,0.002,500.0,tests performed,11455654.0,5946998.0,5707934.0,3.0,8288.0,29599.0,106.82,55.45,53.22,0.0,2760.0,7589.0,0.071,26.85,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,33266.2,17.49,-3.08,3101.8728705989
CZE,Europe,Czechia,2021-08-30,1678944.0,82.0,189.286,30402.0,0.0,2.429,156551.42,7.646,17.65,2834.803,0.0,0.226,1.12,9.0,0.839,61.0,5.688,,,,,84972.0,,,7.923,78253.0,7.297,0.002,500.0,tests performed,11484329.0,5955515.0,5729780.0,3.0,28675.0,26946.0,107.08,55.53,53.43,0.0,2513.0,7302.0,0.068,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-08-31,1679189.0,245.0,194.286,30404.0,2.0,2.714,156574.265,22.845,18.116,2834.99,0.186,0.253,1.14,6.0,0.559,56.0,5.222,,,,,91605.0,,,8.542,80465.0,7.503,0.002,500.0,tests performed,11508287.0,5963178.0,5747837.0,3.0,23958.0,24535.0,107.31,55.6,53.6,0.0,2288.0,6988.0,0.065,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-01,1679476.0,287.0,199.0,30404.0,0.0,2.429,156601.026,26.761,18.556,2834.99,0.0,0.226,1.17,9.0,0.839,63.0,5.874,,,,,92401.0,,,8.616,83290.0,7.766,0.002,500.0,tests performed,11526814.0,5969058.0,5761808.0,3.0,18527.0,22178.0,107.48,55.66,53.73,0.0,2068.0,6562.0,0.061,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-02,1679738.0,262.0,201.0,30404.0,0.0,1.571,156625.456,24.43,18.742,2834.99,0.0,0.147,1.21,11.0,1.026,66.0,6.154,,,,,110393.0,,,10.293,85630.0,7.984,0.002,500.0,tests performed,11546149.0,5975883.0,5776172.0,3.0,19335.0,20262.0,107.66,55.72,53.86,0.0,1889.0,6331.0,0.059,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-03,1680046.0,308.0,214.571,30405.0,1.0,0.857,156654.175,28.719,20.007,2835.083,0.093,0.08,1.24,11.0,1.026,64.0,5.968,,,,,100689.0,,,9.389,82451.0,7.688,0.003,333.3,tests performed,11569418.0,5985434.0,5791855.0,3.0,23269.0,18726.0,107.88,55.81,54.01,0.0,1746.0,6223.0,0.058,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-04,1680354.0,308.0,231.857,30406.0,1.0,0.714,156682.894,28.719,21.619,2835.176,0.093,0.067,1.27,8.0,0.746,61.0,5.688,,,,,47731.0,,,4.451,81211.0,7.572,0.003,333.3,tests performed,11574404.0,5987497.0,5795402.0,3.0,4986.0,18148.0,107.92,55.83,54.04,0.0,1692.0,6129.0,0.057,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-05,1680559.0,205.0,242.429,30406.0,0.0,0.571,156702.009,19.115,22.605,2835.176,0.0,0.053,1.29,7.0,0.653,69.0,6.434,26.0,2.431,127.0,11.876,33781.0,,,3.15,80225.0,7.48,0.003,333.3,tests performed,11578747.0,5989529.0,5798241.0,3.0,4343.0,17585.0,107.96,55.85,54.07,0.0,1640.0,6076.0,0.057,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,33264.0,17.31,-0.11,3101.66773384401
CZE,Europe,Czechia,2021-09-06,1680697.0,138.0,250.429,30406.0,0.0,0.571,156714.877,12.868,23.351,2835.176,0.0,0.053,1.31,12.0,1.119,92.0,8.578,,,,,98650.0,,,9.199,82179.0,7.663,0.003,333.3,tests performed,11596068.0,5995757.0,5810750.0,3.0,17321.0,15963.0,108.13,55.91,54.18,0.0,1488.0,5749.0,0.054,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-07,1681091.0,394.0,271.714,30408.0,2.0,0.571,156751.615,36.738,25.336,2835.363,0.186,0.053,1.33,16.0,1.492,97.0,9.045,,,,,75644.0,,,7.053,79898.0,7.45,0.004,250.0,tests performed,11610031.0,6000133.0,5821835.0,3.0,13963.0,14535.0,108.26,55.95,54.29,0.0,1355.0,5279.0,0.049,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-08,1681681.0,590.0,315.0,30408.0,0.0,0.571,156806.629,55.014,29.372,2835.363,0.0,0.053,1.35,15.0,1.399,102.0,9.511,,,,,69966.0,,,6.524,76693.0,7.151,0.004,250.0,tests performed,11624262.0,6005790.0,5831663.0,4.0,14231.0,13921.0,108.39,56.0,54.38,0.0,1298.0,5247.0,0.049,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-09,1682054.0,373.0,330.857,30413.0,5.0,1.286,156841.409,34.78,30.85,2835.829,0.466,0.12,1.32,15.0,1.399,113.0,10.537,,,,,88573.0,,,8.259,73576.0,6.861,0.005,200.0,tests performed,11639412.0,6012464.0,5841711.0,4.0,15150.0,13323.0,108.53,56.06,54.47,0.0,1242.0,5226.0,0.049,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-10,1682475.0,421.0,347.0,30413.0,0.0,1.143,156880.664,39.256,32.356,2835.829,0.0,0.107,1.3,15.0,1.399,117.0,10.91,,,,,108448.0,,,10.112,74685.0,6.964,0.005,200.0,tests performed,11657710.0,6020144.0,5853874.0,4.0,18298.0,12613.0,108.7,56.13,54.58,0.0,1176.0,4959.0,0.046,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-11,1682926.0,451.0,367.429,30413.0,0.0,1.0,156922.717,42.053,34.261,2835.829,0.0,0.093,1.29,17.0,1.585,115.0,10.723,,,,,50218.0,,,4.683,75040.0,6.997,0.005,200.0,tests performed,11661424.0,6022005.0,5856345.0,4.0,3714.0,12431.0,108.74,56.15,54.61,0.0,1159.0,4930.0,0.046,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-12,1683179.0,253.0,374.286,30413.0,0.0,1.0,156946.308,23.591,34.9,2835.829,0.0,0.093,1.26,20.0,1.865,127.0,11.842,42.0,3.927,183.0,17.019,35309.0,,,3.292,75258.0,7.017,0.005,200.0,tests performed,11663714.0,6023119.0,5857967.0,4.0,2290.0,12138.0,108.76,56.16,54.62,0.0,1132.0,4799.0,0.045,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,33322.2,17.16,2.91,3107.09453345048
CZE,Europe,Czechia,2021-09-13,1683315.0,136.0,374.0,30414.0,1.0,1.143,156958.989,12.681,34.873,2835.922,0.093,0.107,1.25,22.0,2.051,157.0,14.639,,,,,75231.0,,,7.015,71913.0,6.705,0.005,200.0,tests performed,11677942.0,6028542.0,5868251.0,4.0,14228.0,11696.0,108.89,56.21,54.72,0.0,1091.0,4684.0,0.044,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-14,1683802.0,487.0,387.286,30416.0,2.0,1.143,157004.399,45.41,36.112,2836.109,0.186,0.107,1.24,26.0,2.424,164.0,15.292,,,,,61955.0,,,5.777,69957.0,6.523,0.005,200.0,tests performed,11690897.0,6033924.0,5877249.0,4.0,12955.0,11552.0,109.01,56.26,54.8,0.0,1077.0,4827.0,0.045,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-15,1684357.0,555.0,382.286,30417.0,1.0,1.286,157056.15,51.75,35.646,2836.202,0.093,0.12,1.23,30.0,2.797,168.0,15.665,,,,,67115.0,,,6.258,69550.0,6.485,0.006,166.7,tests performed,11703284.0,6039111.0,5885758.0,10.0,12387.0,11289.0,109.13,56.31,54.88,0.0,1053.0,4760.0,0.044,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-16,1684881.0,524.0,403.857,30422.0,5.0,1.286,157105.009,48.86,37.657,2836.668,0.466,0.12,1.23,32.0,2.984,166.0,15.479,,,,,85187.0,,,7.943,69066.0,6.44,0.006,166.7,tests performed,11715328.0,6044453.0,5894016.0,10.0,12044.0,10845.0,109.24,56.36,54.96,0.0,1011.0,4570.0,0.043,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-17,1685435.0,554.0,422.857,30427.0,5.0,2.0,157156.667,51.657,39.429,2837.135,0.466,0.186,1.21,34.0,3.17,182.0,16.97,,,,,124909.0,,,11.647,71418.0,6.659,0.006,166.7,tests performed,11730332.0,6051018.0,5904223.0,14.0,15004.0,10375.0,109.38,56.42,55.05,0.0,967.0,4411.0,0.041,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-18,1685878.0,443.0,421.714,30429.0,2.0,2.286,157197.974,41.307,39.322,2837.321,0.186,0.213,1.19,31.0,2.891,161.0,15.012,,,,,54726.0,,,5.103,72062.0,6.719,0.006,166.7,tests performed,11733852.0,6052742.0,5906572.0,16.0,3520.0,10347.0,109.41,56.44,55.08,0.0,965.0,4391.0,0.041,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-19,1686182.0,304.0,429.0,30430.0,1.0,2.429,157226.32,28.346,40.002,2837.414,0.093,0.226,1.18,28.0,2.611,164.0,15.292,67.0,6.265,277.0,25.809,36651.0,,,3.417,72253.0,6.737,0.006,166.7,tests performed,11735960.0,6053683.0,5908135.0,17.0,2108.0,10321.0,109.43,56.45,55.09,0.0,962.0,4366.0,0.041,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,33427.2,17.04,5.24,3116.88515129721
CZE,Europe,Czechia,2021-09-20,1686364.0,182.0,435.571,30431.0,1.0,2.429,157243.29,16.97,40.614,2837.508,0.093,0.226,1.16,30.0,2.797,185.0,17.25,,,,,79729.0,,,7.434,72896.0,6.797,0.006,166.7,tests performed,11747501.0,6057689.0,5916319.0,451.0,11541.0,9937.0,109.54,56.48,55.17,0.0,927.0,4164.0,0.039,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-21,1686851.0,487.0,435.571,30442.0,11.0,3.714,157288.7,45.41,40.614,2838.533,1.026,0.346,1.15,28.0,2.611,180.0,16.784,,,,,63627.0,,,5.933,73135.0,6.819,0.006,166.7,tests performed,11758569.0,6061914.0,5923842.0,903.0,11068.0,9667.0,109.64,56.52,55.24,0.01,901.0,3999.0,0.037,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-22,1687448.0,597.0,441.571,30446.0,4.0,4.143,157344.367,55.667,41.174,2838.906,0.373,0.386,1.15,27.0,2.518,182.0,16.97,,,,,67346.0,,,6.28,73168.0,6.822,0.006,166.7,tests performed,11767593.0,6066086.0,5929348.0,1353.0,9024.0,9187.0,109.73,56.56,55.29,0.01,857.0,3854.0,0.036,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-23,1687973.0,525.0,441.714,30448.0,2.0,3.714,157393.32,48.953,41.187,2839.093,0.186,0.346,1.16,28.0,2.611,183.0,17.064,,,,,89501.0,,,8.345,73784.0,6.88,0.006,166.7,tests performed,11778594.0,6071062.0,5935747.0,2355.0,11001.0,9038.0,109.83,56.61,55.35,0.02,843.0,3801.0,0.035,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-24,1688457.0,484.0,431.714,30451.0,3.0,3.429,157438.45,45.13,40.255,2839.372,0.28,0.32,1.17,31.0,2.891,188.0,17.53,,,,,126540.0,,,11.799,74017.0,6.902,0.006,166.7,tests performed,11792852.0,6076815.0,5945353.0,2846.0,14258.0,8931.0,109.96,56.66,55.44,0.03,833.0,3685.0,0.034,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-25,1688953.0,496.0,439.286,30452.0,1.0,3.286,157484.699,46.249,40.961,2839.466,0.093,0.306,1.19,35.0,3.264,188.0,17.53,,,,,53358.0,,,4.975,73822.0,6.883,0.006,166.7,tests performed,11795875.0,6078305.0,5947339.0,2926.0,3023.0,8860.0,109.99,56.68,55.46,0.03,826.0,3652.0,0.034,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-26,1689364.0,411.0,454.571,30453.0,1.0,3.286,157523.022,38.323,42.386,2839.559,0.093,0.306,1.21,32.0,2.984,197.0,18.369,69.0,6.452,310.0,28.895,33134.0,,,3.09,73319.0,6.837,0.006,166.7,tests performed,11798017.0,6079045.0,5948966.0,2999.0,2142.0,8865.0,110.01,56.68,55.47,0.03,827.0,3623.0,0.034,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,33473.6,16.89,2.29,3121.21167194567
CZE,Europe,Czechia,2021-09-27,1689620.0,256.0,465.143,30454.0,1.0,3.286,157546.893,23.87,43.372,2839.652,0.093,0.306,1.23,38.0,3.543,229.0,21.353,,,,,76678.0,,,7.15,72883.0,6.796,0.007,142.9,tests performed,11808059.0,6082919.0,5955453.0,3744.0,10042.0,8651.0,110.1,56.72,55.53,0.03,807.0,3604.0,0.034,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-28,1690288.0,668.0,491.0,30454.0,0.0,1.714,157609.18,62.287,45.783,2839.652,0.0,0.16,1.23,42.0,3.916,226.0,21.073,,,,,35862.0,,,3.344,68917.0,6.426,0.007,142.9,tests performed,11808892.0,6083276.0,5956055.0,3799.0,833.0,7189.0,110.11,56.72,55.54,0.04,670.0,3052.0,0.028,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-29,1690758.0,470.0,472.857,30455.0,1.0,1.286,157653.004,43.825,44.091,2839.745,0.093,0.12,1.24,39.0,3.637,253.0,23.591,,,,,74290.0,,,6.927,69909.0,6.519,0.007,142.9,tests performed,11820064.0,6087046.0,5963497.0,4812.0,11172.0,7496.0,110.21,56.76,55.61,0.04,699.0,2994.0,0.028,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-09-30,1691489.0,731.0,502.286,30459.0,4.0,1.571,157721.166,68.161,46.835,2840.118,0.373,0.147,1.3,37.0,3.45,251.0,23.404,,,,,85538.0,,,7.976,69343.0,6.466,0.008,125.0,tests performed,11832270.0,6091541.0,5971180.0,5981.0,12206.0,7668.0,110.33,56.8,55.68,0.06,715.0,2926.0,0.027,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-10-01,1692412.0,923.0,565.0,30475.0,16.0,3.429,157807.23,86.064,52.683,2841.61,1.492,0.32,1.34,30.0,2.797,244.0,22.752,,,,,109840.0,,,10.242,66957.0,6.243,0.009,111.1,tests performed,11845268.0,6095825.0,5979132.0,7843.0,12998.0,7488.0,110.45,56.84,55.75,0.07,698.0,2716.0,0.025,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-10-02,1693234.0,822.0,611.571,30477.0,2.0,3.571,157883.876,76.647,57.025,2841.797,0.186,0.333,1.36,36.0,3.357,234.0,21.819,,,,,43467.0,,,4.053,65544.0,6.112,0.01,100.0,tests performed,11847626.0,6096884.0,5980667.0,7944.0,2358.0,7393.0,110.47,56.85,55.77,0.07,689.0,2654.0,0.025,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-10-03,1693790.0,556.0,632.286,30478.0,1.0,3.571,157935.72,51.844,58.957,2841.89,0.093,0.333,1.37,37.0,3.45,247.0,23.031,81.0,7.574,402.0,37.498,31712.0,,,2.957,65341.0,6.093,0.01,100.0,tests performed,11848988.0,6097599.0,5981528.0,8028.0,1362.0,7282.0,110.48,56.86,55.77,0.07,679.0,2651.0,0.025,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,33483.6,16.72,0.49,3122.1441117406
CZE,Europe,Czechia,2021-10-04,1694107.0,317.0,641.0,30478.0,0.0,3.429,157965.278,29.558,59.769,2841.89,0.0,0.32,1.38,42.0,3.916,302.0,28.16,,,,,69807.0,,,6.509,64359.0,6.001,0.01,100.0,tests performed,11858519.0,6100666.0,5987091.0,9757.0,9531.0,7209.0,110.57,56.89,55.83,0.09,672.0,2535.0,0.024,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-10-05,1694910.0,803.0,660.286,30483.0,5.0,4.143,158040.153,74.875,61.568,2842.356,0.466,0.386,1.38,53.0,4.942,302.0,28.16,,,,,55422.0,,,5.168,67154.0,6.262,0.011,90.9,tests performed,11867891.0,6103818.0,5992152.0,11889.0,9372.0,8428.0,110.66,56.91,55.87,0.11,786.0,2935.0,0.027,35.19,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-10-06,1696016.0,1106.0,751.143,30485.0,2.0,4.286,158143.281,103.128,70.04,2842.543,0.186,0.4,1.43,69.0,6.434,327.0,30.491,,,,,62813.0,,,5.857,65514.0,6.109,0.012,83.3,tests performed,11878239.0,6107325.0,5997307.0,14518.0,10348.0,8311.0,110.76,56.95,55.92,0.14,775.0,2897.0,0.027,35.19,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-10-07,1697064.0,1048.0,796.429,30493.0,8.0,4.857,158241.001,97.72,74.262,2843.289,0.746,0.453,1.46,62.0,5.781,316.0,29.465,,,,,77401.0,,,7.217,64352.0,6.0,0.013,76.9,tests performed,11888210.0,6110595.0,6002552.0,16925.0,9971.0,7991.0,110.85,56.98,55.97,0.16,745.0,2722.0,0.025,35.19,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
